,Unnamed: 0,Source,Target,Interaction
4916,5877,KAG9271460.1,KAG9283814.1,+
4917,5938,KAG9271461.1,KAG9275391.1,?
4918,291,KAG9271470.1,KAG9259909.1,+
4919,127,KAG9271470.1,KAG9260361.1,+
4920,265,KAG9271470.1,KAG9260832.1,?
4921,283,KAG9271470.1,KAG9260913.1,+
4922,118,KAG9271470.1,KAG9260932.1,+
4923,272,KAG9271470.1,KAG9262232.1,?
4924,282,KAG9271470.1,KAG9263516.1,?
4925,131,KAG9271470.1,KAG9264569.1,?
4926,295,KAG9271470.1,KAG9264931.1,+
4927,120,KAG9271470.1,KAG9267102.1,+
4928,264,KAG9271470.1,KAG9267104.1,+
4929,119,KAG9271470.1,KAG9267881.1,+
4930,129,KAG9271470.1,KAG9268810.1,+
4931,289,KAG9271470.1,KAG9269958.1,+
4932,277,KAG9271470.1,KAG9270907.1,?
4933,268,KAG9271470.1,KAG9271856.1,?
4934,293,KAG9271470.1,KAG9272769.1,+
4935,126,KAG9271470.1,KAG9274369.1,?
4936,288,KAG9271470.1,KAG9275434.1,?
4937,267,KAG9271470.1,KAG9276288.1,?
4938,294,KAG9271470.1,KAG9276393.1,-
4939,122,KAG9271470.1,KAG9277227.1,+
4940,285,KAG9271470.1,KAG9277848.1,+
4941,280,KAG9271470.1,KAG9278959.1,?
4942,273,KAG9271470.1,KAG9281911.1,-
4943,278,KAG9271470.1,KAG9282128.1,+
4944,121,KAG9271470.1,KAG9282293.1,+
4945,269,KAG9271470.1,KAG9282519.1,?
4946,263,KAG9271470.1,KAG9282578.1,+
4947,290,KAG9271470.1,KAG9282614.1,?
4948,281,KAG9271470.1,KAG9282715.1,+
4949,271,KAG9271470.1,KAG9282718.1,?
4950,2001,KAG9271478.1,KAG9263652.1,+
4951,2004,KAG9271478.1,KAG9269798.1,+
4952,2003,KAG9271478.1,KAG9273563.1,+
4953,2005,KAG9271478.1,KAG9279648.1,+
4954,2002,KAG9271478.1,KAG9283346.1,?
4955,3142,KAG9271480.1,KAG9268029.1,?
4956,3139,KAG9271480.1,KAG9269138.1,?
4957,3140,KAG9271480.1,KAG9271797.1,?
4958,3143,KAG9271480.1,KAG9275434.1,?
4959,3141,KAG9271480.1,KAG9278222.1,?
4960,3203,KAG9271483.1,KAG9260121.1,?
4961,3240,KAG9271483.1,KAG9260361.1,+
4962,3226,KAG9271483.1,KAG9260526.1,+
4963,4448,KAG9271483.1,KAG9260713.1,?
4964,3247,KAG9271483.1,KAG9262945.1,+
4965,3245,KAG9271483.1,KAG9263264.1,+
4966,4449,KAG9271483.1,KAG9263678.1,+
4967,3230,KAG9271483.1,KAG9263738.1,?
4968,3237,KAG9271483.1,KAG9263807.1,-
4969,4445,KAG9271483.1,KAG9267072.1,+
4970,3204,KAG9271483.1,KAG9267770.1,?
4971,3246,KAG9271483.1,KAG9268729.1,-
4972,4436,KAG9271483.1,KAG9269310.1,?
4973,4444,KAG9271483.1,KAG9270322.1,+
4974,3255,KAG9271483.1,KAG9270878.1,+
4975,3215,KAG9271483.1,KAG9271356.1,+
4976,3236,KAG9271483.1,KAG9271483.1,?
4977,3249,KAG9271483.1,KAG9271716.1,+
4978,3254,KAG9271483.1,KAG9272147.1,+
4979,3251,KAG9271483.1,KAG9272313.1,+
4980,4431,KAG9271483.1,KAG9273217.1,+
4981,3242,KAG9271483.1,KAG9273696.1,+
4982,4434,KAG9271483.1,KAG9275039.1,-
4983,3253,KAG9271483.1,KAG9276970.1,-
4984,3227,KAG9271483.1,KAG9277500.1,+
4985,3205,KAG9271483.1,KAG9277872.1,?
4986,3258,KAG9271483.1,KAG9278551.1,-
4987,3235,KAG9271483.1,KAG9278930.1,-
4988,3248,KAG9271483.1,KAG9279313.1,?
4989,4443,KAG9271483.1,KAG9279479.1,+
4990,3260,KAG9271483.1,KAG9279544.1,-
4991,4439,KAG9271483.1,KAG9280088.1,?
4992,3232,KAG9271483.1,KAG9280301.1,?
4993,3231,KAG9271483.1,KAG9280471.1,+
4994,3212,KAG9271483.1,KAG9280477.1,+
4995,4430,KAG9271483.1,KAG9280725.1,+
4996,3220,KAG9271483.1,KAG9282293.1,-
4997,4450,KAG9271483.1,KAG9282917.1,+
4998,3208,KAG9271483.1,KAG9283483.1,+
4999,6306,KAG9271516.1,KAG9265383.1,?
5000,8225,KAG9271516.1,KAG9273570.1,?
5001,447,KAG9271583.1,KAG9273957.1,?
5002,7005,KAG9271609.1,KAG9260731.1,?
5003,7008,KAG9271609.1,KAG9260881.1,-
5004,9346,KAG9271609.1,KAG9262395.1,?
5005,9342,KAG9271609.1,KAG9266218.1,?
5006,7009,KAG9271609.1,KAG9266623.1,+
5007,9348,KAG9271609.1,KAG9268815.1,?
5008,9349,KAG9271609.1,KAG9269493.1,-
5009,9350,KAG9271609.1,KAG9276490.1,-
5010,7010,KAG9271609.1,KAG9280804.1,+
5011,6808,KAG9271636.1,KAG9260731.1,-
5012,8794,KAG9271636.1,KAG9260913.1,+
5013,8787,KAG9271636.1,KAG9261773.1,-
5014,8797,KAG9271636.1,KAG9261883.1,+
5015,8788,KAG9271636.1,KAG9262232.1,+
5016,8796,KAG9271636.1,KAG9263087.1,-
5017,8792,KAG9271636.1,KAG9263660.1,-
5018,6812,KAG9271636.1,KAG9263746.1,?
5019,6813,KAG9271636.1,KAG9264368.1,-
5020,8799,KAG9271636.1,KAG9264629.1,?
5021,6807,KAG9271636.1,KAG9266359.1,-
5022,8785,KAG9271636.1,KAG9267310.1,?
5023,8802,KAG9271636.1,KAG9268729.1,-
5024,8798,KAG9271636.1,KAG9269114.1,-
5025,8795,KAG9271636.1,KAG9269798.1,-
5026,8804,KAG9271636.1,KAG9271007.1,-
5027,8782,KAG9271636.1,KAG9274619.1,-
5028,8784,KAG9271636.1,KAG9276429.1,+
5029,8786,KAG9271636.1,KAG9277050.1,-
5030,8793,KAG9271636.1,KAG9278222.1,+
5031,8779,KAG9271636.1,KAG9278580.1,+
5032,8801,KAG9271636.1,KAG9281048.1,-
5033,6809,KAG9271636.1,KAG9282155.1,-
5034,8789,KAG9271636.1,KAG9282293.1,+
5035,2734,KAG9271637.1,KAG9260526.1,-
5036,2730,KAG9271637.1,KAG9260832.1,-
5037,2748,KAG9271637.1,KAG9263052.1,?
5038,2729,KAG9271637.1,KAG9263511.1,?
5039,2733,KAG9271637.1,KAG9264406.1,-
5040,2741,KAG9271637.1,KAG9264620.1,-
5041,2738,KAG9271637.1,KAG9266142.1,?
5042,2746,KAG9271637.1,KAG9268729.1,-
5043,2753,KAG9271637.1,KAG9271989.1,-
5044,2732,KAG9271637.1,KAG9272780.1,?
5045,2739,KAG9271637.1,KAG9273261.1,-
5046,2751,KAG9271637.1,KAG9273750.1,+
5047,2747,KAG9271637.1,KAG9274158.1,?
5048,2749,KAG9271637.1,KAG9275807.1,+
5049,2745,KAG9271637.1,KAG9276694.1,?
5050,2750,KAG9271637.1,KAG9277078.1,+
5051,2728,KAG9271637.1,KAG9277484.1,?
5052,2752,KAG9271637.1,KAG9278337.1,-
5053,2743,KAG9271637.1,KAG9281778.1,?
5054,2742,KAG9271637.1,KAG9281799.1,?
5055,2744,KAG9271637.1,KAG9282614.1,+
5056,2736,KAG9271637.1,KAG9282715.1,+
5057,9122,KAG9271653.1,KAG9267287.1,?
5058,9123,KAG9271653.1,KAG9273355.1,-
5059,6921,KAG9271653.1,KAG9280671.1,-
5060,3859,KAG9271667.1,KAG9261950.1,+
5061,3856,KAG9271667.1,KAG9268343.1,?
5062,3850,KAG9271667.1,KAG9268937.1,+
5063,3849,KAG9271667.1,KAG9270734.1,+
5064,5203,KAG9271667.1,KAG9276339.1,?
5065,3855,KAG9271667.1,KAG9276424.1,?
5066,3853,KAG9271667.1,KAG9276715.1,?
5067,3851,KAG9271667.1,KAG9277091.1,-
5068,5200,KAG9271667.1,KAG9278249.1,?
5069,5095,KAG9271692.1,KAG9259577.1,-
5070,5099,KAG9271692.1,KAG9259909.1,-
5071,5092,KAG9271692.1,KAG9260526.1,+
5072,3754,KAG9271692.1,KAG9260731.1,+
5073,5096,KAG9271692.1,KAG9260926.1,-
5074,5086,KAG9271692.1,KAG9262887.1,+
5075,5094,KAG9271692.1,KAG9263807.1,-
5076,5100,KAG9271692.1,KAG9266292.1,?
5077,5098,KAG9271692.1,KAG9266771.1,+
5078,5089,KAG9271692.1,KAG9267102.1,+
5079,5101,KAG9271692.1,KAG9268175.1,+
5080,5097,KAG9271692.1,KAG9268245.1,+
5081,5080,KAG9271692.1,KAG9269570.1,+
5082,5104,KAG9271692.1,KAG9271745.1,+
5083,5090,KAG9271692.1,KAG9272628.1,+
5084,5093,KAG9271692.1,KAG9276743.1,+
5085,3755,KAG9271692.1,KAG9276948.1,+
5086,3753,KAG9271692.1,KAG9280477.1,?
5087,3764,KAG9271692.1,KAG9280829.1,?
5088,3763,KAG9271692.1,KAG9281230.1,?
5089,5082,KAG9271692.1,KAG9281819.1,+
5090,5079,KAG9271692.1,KAG9283483.1,+
5091,5078,KAG9271692.1,KAG9283635.1,+
5092,4318,KAG9271710.1,KAG9262903.1,?
5093,3040,KAG9271710.1,KAG9267612.1,-
5094,3039,KAG9271710.1,KAG9272198.1,-
5095,3042,KAG9271710.1,KAG9275034.1,-
5096,8115,KAG9271714.1,KAG9264108.1,+
5097,6211,KAG9271714.1,KAG9264903.1,+
5098,8113,KAG9271714.1,KAG9265281.1,?
5099,8110,KAG9271714.1,KAG9266208.1,?
5100,8117,KAG9271714.1,KAG9267911.1,-
5101,8114,KAG9271714.1,KAG9270022.1,?
5102,8111,KAG9271714.1,KAG9273957.1,+
5103,6210,KAG9271714.1,KAG9274640.1,?
5104,6212,KAG9271714.1,KAG9275519.1,?
5105,8116,KAG9271714.1,KAG9275887.1,+
5106,413,KAG9271729.1,KAG9283012.1,+
5107,2105,KAG9271733.1,KAG9273747.1,-
5108,3116,KAG9271820.1,KAG9264612.1,+
5109,3120,KAG9271820.1,KAG9267247.1,+
5110,3118,KAG9271820.1,KAG9271990.1,+
5111,3122,KAG9271820.1,KAG9275786.1,?
5112,4385,KAG9271820.1,KAG9282128.1,?
5113,3119,KAG9271820.1,KAG9283344.1,?
5114,406,KAG9271883.1,KAG9280093.1,-
5115,23204,KAG9271924.1,KAG9260016.1,?
5116,23226,KAG9271924.1,KAG9260724.1,?
5117,23158,KAG9271924.1,KAG9261834.1,?
5118,23214,KAG9271924.1,KAG9264492.1,?
5119,23223,KAG9271924.1,KAG9264885.1,?
5120,23232,KAG9271924.1,KAG9264987.1,?
5121,23231,KAG9271924.1,KAG9265262.1,?
5122,4313,KAG9271924.1,KAG9265347.1,-
5123,23211,KAG9271924.1,KAG9267454.1,?
5124,23176,KAG9271924.1,KAG9267682.1,?
5125,23234,KAG9271924.1,KAG9267806.1,?
5126,23155,KAG9271924.1,KAG9267809.1,?
5127,23156,KAG9271924.1,KAG9269975.1,?
5128,23236,KAG9271924.1,KAG9271924.1,?
5129,4312,KAG9271924.1,KAG9273788.1,?
5130,23193,KAG9271924.1,KAG9274206.1,?
5131,23172,KAG9271924.1,KAG9274346.1,?
5132,23154,KAG9271924.1,KAG9276173.1,?
5133,23208,KAG9271924.1,KAG9277797.1,?
5134,23206,KAG9271924.1,KAG9280312.1,?
5135,23207,KAG9271924.1,KAG9280464.1,?
5136,23219,KAG9271924.1,KAG9282017.1,?
5137,23202,KAG9271924.1,KAG9282795.1,?
5138,23209,KAG9271924.1,KAG9283628.1,?
5139,153,KAG9271938.1,KAG9259909.1,-
5140,102,KAG9271938.1,KAG9260271.1,?
5141,93,KAG9271938.1,KAG9260832.1,+
5142,134,KAG9271938.1,KAG9260937.1,+
5143,164,KAG9271938.1,KAG9260940.1,+
5144,89,KAG9271938.1,KAG9261214.1,?
5145,143,KAG9271938.1,KAG9262071.1,?
5146,109,KAG9271938.1,KAG9262232.1,?
5147,131,KAG9271938.1,KAG9262375.1,?
5148,123,KAG9271938.1,KAG9262536.1,?
5149,169,KAG9271938.1,KAG9262659.1,-
5150,165,KAG9271938.1,KAG9263113.1,+
5151,136,KAG9271938.1,KAG9263807.1,-
5152,99,KAG9271938.1,KAG9263822.1,+
5153,114,KAG9271938.1,KAG9263905.1,?
5154,159,KAG9271938.1,KAG9264912.1,?
5155,107,KAG9271938.1,KAG9264961.1,+
5156,110,KAG9271938.1,KAG9265282.1,?
5157,141,KAG9271938.1,KAG9265858.1,+
5158,168,KAG9271938.1,KAG9266287.1,-
5159,78,KAG9271938.1,KAG9266523.1,?
5160,82,KAG9271938.1,KAG9266658.1,?
5161,86,KAG9271938.1,KAG9266670.1,+
5162,118,KAG9271938.1,KAG9266987.1,+
5163,130,KAG9271938.1,KAG9267254.1,?
5164,104,KAG9271938.1,KAG9267287.1,+
5165,79,KAG9271938.1,KAG9267570.1,+
5166,149,KAG9271938.1,KAG9267703.1,+
5167,103,KAG9271938.1,KAG9267782.1,+
5168,161,KAG9271938.1,KAG9267884.1,?
5169,76,KAG9271938.1,KAG9268166.1,+
5170,113,KAG9271938.1,KAG9268337.1,?
5171,111,KAG9271938.1,KAG9268649.1,?
5172,112,KAG9271938.1,KAG9268874.1,?
5173,140,KAG9271938.1,KAG9270012.1,-
5174,85,KAG9271938.1,KAG9270051.1,+
5175,137,KAG9271938.1,KAG9270430.1,+
5176,152,KAG9271938.1,KAG9270872.1,?
5177,178,KAG9271938.1,KAG9272543.1,-
5178,108,KAG9271938.1,KAG9272976.1,?
5179,176,KAG9271938.1,KAG9273133.1,-
5180,122,KAG9271938.1,KAG9273605.1,+
5181,133,KAG9271938.1,KAG9273957.1,?
5182,90,KAG9271938.1,KAG9274619.1,+
5183,80,KAG9271938.1,KAG9274930.1,+
5184,160,KAG9271938.1,KAG9275460.1,?
5185,101,KAG9271938.1,KAG9275830.1,+
5186,175,KAG9271938.1,KAG9276490.1,-
5187,106,KAG9271938.1,KAG9277050.1,+
5188,146,KAG9271938.1,KAG9277850.1,?
5189,100,KAG9271938.1,KAG9278243.1,-
5190,96,KAG9271938.1,KAG9278249.1,-
5191,173,KAG9271938.1,KAG9278337.1,+
5192,135,KAG9271938.1,KAG9279773.1,?
5193,92,KAG9271938.1,KAG9279787.1,?
5194,167,KAG9271938.1,KAG9279882.1,?
5195,83,KAG9271938.1,KAG9280684.1,-
5196,177,KAG9271938.1,KAG9280830.1,+
5197,163,KAG9271938.1,KAG9281130.1,+
5198,147,KAG9271938.1,KAG9282442.1,?
5199,157,KAG9271938.1,KAG9282498.1,?
5200,151,KAG9271938.1,KAG9282614.1,-
5201,119,KAG9271938.1,KAG9282675.1,?
5202,120,KAG9271938.1,KAG9282715.1,+
5203,158,KAG9271938.1,KAG9282760.1,?
5204,81,KAG9271938.1,KAG9283645.1,?
5205,98,KAG9271938.1,KAG9283750.1,?
5206,8309,KAG9271973.1,KAG9262046.1,+
5207,8310,KAG9271973.1,KAG9262903.1,+
5208,8313,KAG9271973.1,KAG9275488.1,?
5209,8312,KAG9271973.1,KAG9278591.1,?
5210,9063,KAG9271989.1,KAG9260111.1,+
5211,6900,KAG9271989.1,KAG9260261.1,?
5212,6889,KAG9271989.1,KAG9260526.1,+
5213,9051,KAG9271989.1,KAG9260824.1,-
5214,9033,KAG9271989.1,KAG9260832.1,?
5215,9028,KAG9271989.1,KAG9261199.1,-
5216,9069,KAG9271989.1,KAG9263945.1,-
5217,6891,KAG9271989.1,KAG9264674.1,+
5218,9075,KAG9271989.1,KAG9264912.1,-
5219,9045,KAG9271989.1,KAG9265727.1,+
5220,9039,KAG9271989.1,KAG9265735.1,+
5221,9024,KAG9271989.1,KAG9266835.1,+
5222,9076,KAG9271989.1,KAG9266959.1,-
5223,9049,KAG9271989.1,KAG9266987.1,-
5224,9068,KAG9271989.1,KAG9267230.1,-
5225,9055,KAG9271989.1,KAG9267405.1,+
5226,9078,KAG9271989.1,KAG9268175.1,+
5227,9041,KAG9271989.1,KAG9268498.1,+
5228,9067,KAG9271989.1,KAG9268815.1,+
5229,9082,KAG9271989.1,KAG9269212.1,+
5230,9059,KAG9271989.1,KAG9269798.1,-
5231,9034,KAG9271989.1,KAG9270629.1,-
5232,9025,KAG9271989.1,KAG9271938.1,-
5233,9054,KAG9271989.1,KAG9272944.1,-
5234,9072,KAG9271989.1,KAG9273192.1,+
5235,9036,KAG9271989.1,KAG9273247.1,?
5236,9044,KAG9271989.1,KAG9273355.1,+
5237,9040,KAG9271989.1,KAG9273473.1,-
5238,9031,KAG9271989.1,KAG9273634.1,-
5239,9060,KAG9271989.1,KAG9273957.1,-
5240,6887,KAG9271989.1,KAG9274523.1,+
5241,6896,KAG9271989.1,KAG9275698.1,?
5242,9073,KAG9271989.1,KAG9275789.1,?
5243,9042,KAG9271989.1,KAG9275830.1,-
5244,9081,KAG9271989.1,KAG9276205.1,-
5245,6882,KAG9271989.1,KAG9276345.1,+
5246,9047,KAG9271989.1,KAG9276680.1,?
5247,6890,KAG9271989.1,KAG9277904.1,+
5248,9084,KAG9271989.1,KAG9278337.1,+
5249,9030,KAG9271989.1,KAG9279017.1,+
5250,9053,KAG9271989.1,KAG9279201.1,?
5251,9057,KAG9271989.1,KAG9279254.1,?
5252,9080,KAG9271989.1,KAG9279417.1,?
5253,9048,KAG9271989.1,KAG9280168.1,-
5254,9077,KAG9271989.1,KAG9281482.1,-
5255,9035,KAG9271989.1,KAG9282155.1,+
5256,9062,KAG9271989.1,KAG9282484.1,-
5257,9056,KAG9271989.1,KAG9282715.1,+
5258,9087,KAG9271989.1,KAG9282918.1,?
5259,9026,KAG9271989.1,KAG9283483.1,?
5260,9023,KAG9271989.1,KAG9283635.1,?
5261,4059,KAG9271990.1,KAG9259945.1,?
5262,4074,KAG9271990.1,KAG9259978.1,+
5263,5378,KAG9271990.1,KAG9260913.1,?
5264,4049,KAG9271990.1,KAG9262387.1,?
5265,4045,KAG9271990.1,KAG9262450.1,+
5266,4076,KAG9271990.1,KAG9266047.1,?
5267,4081,KAG9271990.1,KAG9266117.1,+
5268,5379,KAG9271990.1,KAG9266302.1,+
5269,4079,KAG9271990.1,KAG9266914.1,?
5270,4052,KAG9271990.1,KAG9267121.1,+
5271,4068,KAG9271990.1,KAG9267230.1,-
5272,4078,KAG9271990.1,KAG9267817.1,?
5273,5372,KAG9271990.1,KAG9268926.1,+
5274,5374,KAG9271990.1,KAG9269138.1,?
5275,4057,KAG9271990.1,KAG9270492.1,?
5276,4063,KAG9271990.1,KAG9270760.1,+
5277,5377,KAG9271990.1,KAG9272360.1,+
5278,4073,KAG9271990.1,KAG9272438.1,?
5279,4064,KAG9271990.1,KAG9272521.1,+
5280,4046,KAG9271990.1,KAG9273313.1,+
5281,4067,KAG9271990.1,KAG9274774.1,+
5282,4070,KAG9271990.1,KAG9274835.1,+
5283,5382,KAG9271990.1,KAG9275132.1,+
5284,4083,KAG9271990.1,KAG9275236.1,+
5285,4080,KAG9271990.1,KAG9276081.1,+
5286,4082,KAG9271990.1,KAG9276393.1,?
5287,4061,KAG9271990.1,KAG9277308.1,+
5288,5375,KAG9271990.1,KAG9278222.1,?
5289,4075,KAG9271990.1,KAG9278398.1,+
5290,4047,KAG9271990.1,KAG9279787.1,-
5291,4048,KAG9271990.1,KAG9280827.1,?
5292,4087,KAG9271990.1,KAG9280830.1,+
5293,4060,KAG9271990.1,KAG9280904.1,+
5294,5380,KAG9271990.1,KAG9281080.1,-
5295,4085,KAG9271990.1,KAG9281523.1,+
5296,4050,KAG9271990.1,KAG9281994.1,+
5297,5381,KAG9271990.1,KAG9282373.1,+
5298,4066,KAG9271990.1,KAG9282493.1,+
5299,4071,KAG9271990.1,KAG9283344.1,?
5300,758,KAG9272113.1,KAG9260296.1,+
5301,1372,KAG9272113.1,KAG9260361.1,-
5302,1359,KAG9272113.1,KAG9260368.1,?
5303,1370,KAG9272113.1,KAG9262265.1,-
5304,1364,KAG9272113.1,KAG9263425.1,?
5305,1352,KAG9272113.1,KAG9263762.1,?
5306,756,KAG9272113.1,KAG9263773.1,?
5307,1358,KAG9272113.1,KAG9267104.1,?
5308,1353,KAG9272113.1,KAG9267915.1,?
5309,755,KAG9272113.1,KAG9268364.1,+
