Source,Target,Interaction
IRF7,IFNL3,?
IRF7,NR1H4,?
IRF8,ABL1,?
IRF8,BCR,?
IRF8,C1QB,?
IRF8,CD8A,?
IRF8,CCL5,+
IRF8,CDKN2B,+
IRF8,CFLAR,?
IRF8,DAB2,-
IRF8,FANCC,+
IRF8,GAS2,-
IRF8,IFNG,?
IRF8,IL12A,+
IRF8,IL12B,+
IRF8,IL12B,?
IRF8,IL1B,+
IRF8,IL27,+
IRF8,IL12,?
IRF8,JAK1,+
IRF8,NF1,+
IRF8,NOS2,+
IRF8,SLC11A1,-
IRF8,SLC11A1,?
IRF8,SPI1,?
IRF8,TLR11,?
IRF8,TNF,?
IRF9,IFNB1,?
IRF9,IRF7,+
IRF9,MAST1,-
IRF9,PTF1A,+
IRX3,GJA1,-
IRX5,KCND2,?
ISL1,ARX,+
ISL1,FGF10,+
ISL1,FGF10,?
ISL1,MEF2C,-
ISL1,MSX1,+
ISL1,PBX1,+
ISL1,POU4F2,+
ISL1,TBX5,-
JARID2,CCND1,-
JARID2,NOTCH1,-
JAZF1,MEF2C,-
JAZF1,MYF6,-
JDP2,ATF3,-
JDP2,CCNA2,?
JDP2,DCTN2,?
JDP2,TRP53,-
JMJD1C,CYP17A1,+
JUN,ALDH1A1,+
JUN,ALDH3A1,?
JUN,ANGPT2,+
JUN,AQP5,?
JUN,ASAH1,?
JUN,B4GALNT1,+
JUN,BCL3,+
JUN,BMP2,?
JUN,C1QTNF3,?
JUN,CAT,+
JUN,CCL12,+
JUN,CCL2,?
JUN,CCL5,?
JUN,CCND1,+
JUN,CCND1,-
JUN,CCND1,?
JUN,CCND2,+
JUN,CCND3,?
JUN,CD14,?
JUN,CDKN2A,+
JUN,CEBPD,?
JUN,COL10A1,?
JUN,COL3A1,+
JUN,CRH,-
JUN,CSF1R,+
JUN,CSF2,?
JUN,CTSE,?
JUN,CTSK,+
JUN,CXCL1,?
JUN,CXCL15,?
JUN,CXCL2,+
JUN,CYP11A1,+
JUN,CYP19A1,?
JUN,DCSTAMP,?
JUN,DEFB2,?
JUN,DMTF1,?
JUN,ENO2,?
JUN,ESR1,?
JUN,FAM89B,?
JUN,FGF7,?
JUN,FOS,-
JUN,FOS,?
JUN,FOSL1,?
JUN,GAST,+
JUN,GCLC,+
JUN,GFAP,?
JUN,SLC2A1,+
JUN,GNRH1,+
JUN,GNRHR,?
JUN,HMGCR,?
JUN,HMOX1,+
JUN,ICAM1,+
JUN,IFNG,?
JUN,IFNE,+
JUN,IFNG,+
JUN,IFNG,?
JUN,IGK,?
JUN,IL11,+
JUN,IL11,?
JUN,IL12B,+
JUN,IL12B,?
JUN,IL1B,?
JUN,IL2,+
JUN,IL2,?
JUN,IL23A,?
JUN,IL24,?
JUN,IL27,+
JUN,IL3,?
JUN,IL4,+
JUN,IL6,+
JUN,IL6,?
JUN,ITGA5,+
JUN,IVL,?
JUN,JDP2,?
JUN,JUN,+
JUN,JUN,?
JUN,KRT18,+
JUN,LOR,-
JUN,MAF,+
JUN,MAPK8,?
JUN,MET,+
JUN,MIR18B,?
JUN,MIR23A,+
JUN,MMP12,?
JUN,MMP13,?
JUN,MMP19,?
JUN,MMP2,?
JUN,MMP3,-
JUN,MMP7,+
JUN,MMP9,+
JUN,MMP9,?
JUN,MSR1,?
JUN,MYOD1,-
JUN,NACC1,+
JUN,NCK2,?
JUN,NEFL,+
JUN,NFE2L2,-
JUN,NFE2L2,?
JUN,NFKB1,+
JUN,NFKB1,?
JUN,NGF,?
JUN,NOS2,+
JUN,NOS2,-
JUN,NOS2,?
JUN,NR3C1,+
JUN,NR3C1,?
JUN,ODC1,+
JUN,PDK1,?
JUN,PEA15A,?
JUN,PENK,+
JUN,PHEX,?
JUN,PLAU,?
JUN,PLAUR,?
JUN,PLIN2,?
JUN,PPP1R3B,+
JUN,PRDM1,?
JUN,PTGS2,+
JUN,PTGS2,?
JUN,PTPN4,+
JUN,NECTIN2,?
JUN,RAB18,+
JUN,RELB,+
JUN,RELB,?
JUN,SERPINB5,+
JUN,SERPINE1,+
JUN,SPI1,+
JUN,SFTPB,-
JUN,SFTPB,?
JUN,SIRT1,?
JUN,SLC8A1,?
JUN,SMURF1,?
JUN,SOCS3,?
JUN,SPP1,+
JUN,SPP1,?
JUN,SRC,?
JUN,SRXN1,+
JUN,STAR,?
JUN,TBP,+
JUN,TFF2,-
JUN,TGFB1,+
JUN,TGM1,+
JUN,TIMP1,?
JUN,TNF,?
JUN,TNFSF11,?
JUN,TPR,?
JUN,TPSAB1,+
JUN,TPSAB1,-
JUN,TRP53,-
JUN,TRP53,?
JUN,TRP73,?
JUN,TWIST1,?
JUN,WEE1,?
JUN,SLC39A14,?
JUNB,CCND1,-
JUNB,CTSK,+
JUNB,FOXP3,+
JUNB,IL31,+
JUNB,IL4,+
JUNB,MMP2,?
JUNB,MYL9,+
JUNB,PLAU,-
JUNB,SERPINE1,+
JUND,CCL5,?
JUND,CYR61,?
JUND,GCM2,?
JUND,IL11,+
JUND,JUN,?
JUND,MMP2,?
JUND,TCIRG1,?
KAT2B,GATA4,?
KAT2B,IRS1,?
KAT2B,MEF2C,?
KAT2B,MYOD1,?
KAT2B,NPR1,?
KAT5,COL2A1,+
KAT5,NPPA,+
KAT5,PAX6,+
KAT5,SOX9,+
KAT5,TPT1,-
KAT5,TRP53,+
KCNIP3,CACNA1C,-
KCNIP3,FOS,?
KCNIP3,GRIN1,-
KCNIP3,HRK,?
KCNIP3,NDOR1,?
KCNIP3,PDYN,?
KCNIP3,SLC8A3,-
KCNIP3,TNFAIP3,-
KDM6B,EOMES,?
KEAP1,NFE2L2,-
KHDRBS1,ECE1,-
KLF1,DNASE2A,+
KLF1,EPB42,?
KLF1,HBB,+
KLF1,IL12B,?
KLF1,KLF8,+
KLF10,ARNTL,-
KLF10,ARNTL,-
KLF10,MYCN,-
KLF10,SMAD2,?
KLF11,INS2,?
KLF12,TFAP2A,-
KLF13,CCL5,?
KLF15,ACSS1,+
KLF15,CLCNKB,?
KLF15,MCM2,?
KLF15,RBP3,-
KLF15,RHO,-
KLF16,DRD1,?
KLF16,DRD2,?
KLF16,KLF16,?
KLF2,PPARG,-
KLF2,RELN,+
KLF2,SELL,+
KLF2,THBD,+
KLF3,ACTA1,?
KLF3,CKM,+
KLF3,HBB-BH1,?
KLF3,HBB-Y,?
KLF3,KLF8,?
KLF3,SIX4,?
KLF4,AGRP,+
KLF4,BGLAP2,+
KLF4,CCND2,+
KLF4,CDH1,+
KLF4,CDKN2B,+
KLF4,CEBPB,+
KLF4,DMP1,+
KLF4,DMP1,?
KLF4,DSPP,?
KLF4,CDKN2B,+
KLF4,LEFTY1,+
KLF4,MUC5AC,?
KLF4,NANOG,?
KLF4,NOS2,?
KLF4,PTGS2,?
KLF4,RLIM,+
KLF4,SERPINE1,-
KLF4,SLURP1,?
KLF4,SNAI2,-
KLF4,SPRR2A1,?
KLF4,TSIX,+
KLF5,EGR1,+
KLF5,LTF,?
KLF5,MCM2,?
KLF5,NANOG,?
KLF5,NOS2,+
KLF5,PDGFA,+
KLF5,POU5F1,?
KLF5,RUNX2,+
KLF5,SERPINE1,+
KLF5,TCL1,+
KLF5,VEGFA,+
KLF6,ASAH1,?
KLF6,CDKN1A,+
KLF6,PTTG1,-
KLF6,SERPINH1,?
KLF7,NTRK1,+
KLF7,NTRK1,?
KLF8,MMP14,+
KLF9,TXNRD2,-
KPNA2,KLF2,+
KPNA2,KLF4,+
LBX1,LMX1A,+
LBX1,PAX3,-
LBX1,SATB2,?
LDB1,ARX,?
LDB1,BMP7,?
LDB1,EPB42,+
LDB1,FGF10,?
LDB1,GLP1R,?
LDB1,IGF1,?
LDB1,LHX6,?
LDB1,MAFA,?
LDB1,NLRP2,-
LDB1,RUNX1,+
LDB1,TCF3,-
LDB2,FGF10,?
LEF1,COX2,?
LEF1,CCL7,?
LEF1,CDH1,-
LEF1,CDX4,?
LEF1,COL11A1,+
LEF1,COL2A1,+
LEF1,CTNNB1,+
LEF1,DKK1,?
LEF1,DLL1,+
LEF1,DSG4,-
LEF1,ELANE,+
LEF1,FGF18,?
LEF1,FOXJ1,?
LEF1,HES7,?
LEF1,IL13,-
LEF1,IL4,-
LEF1,IL5,-
LEF1,LRP5,+
LEF1,MESP1,+
LEF1,MMP13,+
LEF1,MMP7,+
LEF1,MSX2,+
LEF1,NCAM1,?
LEF1,NEUROG1,?
LEF1,OVOL1,+
LEF1,POU1F1,-
LEF1,POU5F1,+
LEF1,PTGS2,+
LEF1,RAG2,?
LEF1,RUNX2,-
LEF1,TCF3,?
LEF1,ZBTB16,?
LHX2,CGA,+
LHX2,OLFR151,?
LHX2,RARRES2,?
LHX2,RAX,+
LHX2,RIG1,?
LHX2,ROBO2,+
LHX2,TSHB,+
LHX3,CGA,+
LHX3,CGA,?
LHX9,RIG1,?
LMO2,EPB42,+
LMO2,ERG,+
LMO2,GYPA,?
LMO2,RUNX1,+
LMO4,BMP7,+
LMO4,BMP7,-
LMO7,MYF5,?
LMO7,MYOD1,?
LMO7,PAX3,?
LMX1B,FGF8,?
LMX1B,NPHS2,+
LMX1B,PAX2,-
LMX1B,PET1,+
LMX1B,PET1,?
LMX1B,TPH2,?
LMX1B,WNT1,?
LYL1,ERG,+
MAF,CCND2,+
MAF,CRYAA,?
MAF,CRYAB,?
MAF,GCG,+
MAF,IL4,?
MAF,MAF,+
MAF,PDX1,+
MAF,TRP53,?
MAFA,G6PC2,?
MAFA,GLP1R,+
MAFA,INS2,?
MAFA,NKX6-1,+
MAFA,NRF1,?
MAFA,PCSK1,+
MAFA,PCX,+
MAFA,PDX1,+
MAFA,PDX1,?
MAFA,SLC2A2,+
MAFB,CD5L,?
MAFB,HOXA3,?
MAFB,MMP12,?
MAFB,NRF1,?
MAFB,PTH,+
MAFG,NQO1,+
MAFG,NRF1,?
MAFK,HMOX1,+
MAFK,HMOX1,-
MAFK,NQO1,+
MAFK,NRF1,?
MAP3K7,NFKB1,+
MAPK1,EGR1,?
MAPK14,EGR1,?
MAX,ATXN3,?
MAX,BAX,?
MAX,CAD,+
MAX,CCNB1,-
MAX,CEBPD,-
MAX,ODC1,?
MAX,TRP53,?
MAZ,CLCNKB,?
MAZ,HTR1A,?
MAZ,RAG2,+
MAZ,SP4,-
MBD1,FGF2,-
MBD1,HTR2C,-
MBD2,OPRD1,-
MBD3,CDK2,-
MCM3,IL4,?
MCM6,CD40,+
MDM2,TRP53,-
MDM4,TRP53,-
MDM4,TRP53,?
MECP2,AFF1,?
MECP2,DDC,?
MECP2,DLK1,-
MECP2,EYA2,?
MECP2,FKBP5,?
MECP2,FXYD1,?
MECP2,IGFBP3,-
MECP2,IRAK1,-
MECP2,MOBP,?
MECP2,OPRM1,?
MECP2,PER1,+
MECP2,PER2,+
MECP2,PLAGL1,?
MECP2,PRODH,-
MECP2,S100A9,?
MECP2,SLC2A3,?
MED1,CRABP1,?
MED1,FAM89B,+
MED1,PPARG,+
MED1,PPARG,?
MED23,CD52,+
MED23,EGR1,+
MED23,EGR2,+
MED6,FABP4,?
MED8,FABP4,?
MEF2A,COX6A1,?
MEF2A,DPF3,?
MEF2A,MEF2A,?
MEF2A,MMP10,+
MEF2A,MMP10,-
MEF2A,NRF1,+
MEF2A,PPARGC1A,?
MEF2A,SLC2A4,+
MEF2C,AMPD1,+
MEF2C,BGLAP,+
MEF2C,BGLAP2,+
MEF2C,CALR,?
MEF2C,CAPN2,?
MEF2C,CKM,-
MEF2C,DES,+
MEF2C,DLX5,+
MEF2C,DLX6,+
MEF2C,FRZB,+
MEF2C,HAND2,+
MEF2C,HDAC4,?
MEF2C,IL10,+
MEF2C,IL1RN,+
MEF2C,JUN,?
MEF2C,MYH4,+
MEF2C,MYH1,?
MEF2C,MYOG,?
MEF2C,MYOM1,?
MEF2C,MYOM2,?
MEF2C,MYOM3,?
MEF2C,MYOZ2,+
MEF2C,RGR,-
MEF2C,RHO,-
MEF2C,RUNX2,+
MEF2C,SFRP2,+
MEF2C,SOCS2,+
MEF2C,SP7,+
MEF2D,ATM,?
MEF2D,MYH1,?
MEIS1,PF4,+
MEIS1,FLT3,?
MEIS1,KRT19,?
MEIS1,MYOG,+
MEIS1,PAX6,+
MEIS1,PTCH1,+
MEIS1,TGFBR2,?
MEIS2,CDH1,+
MEIS2,CDKN2B,+
MEIS2,EGR2,?
MEIS2,KRT19,?
MEIS2,PAX6,+
MEIS2,TGFBR2,?
MEIS2,CDKN2B,-
MEN1,AXIN2,+
MEN1,EZH2,?
MEN1,GBX2,?
MEN1,GLI1,-
MEN1,HOXA9,+
MEN1,HOXA9,?
MEN1,JUND,-
MEN1,MAFA,?
MEN1,SUV39H1,?
MEN1,YAP1,?
MEOX1,NKX3-2,+
MEOX1,PAX3,+
MEOX1,TBX18,?
MEOX1,UNCX,?
MEOX2,MYF5,?
MITF,ACP5,+
MITF,ACP5,?
MITF,BEST1,+
MITF,CD40,+
MITF,CDKN1A,+
MITF,CLCN7,+
MITF,CTSK,?
MITF,DCSTAMP,+
MITF,DCT,+
MITF,DKK3,-
MITF,FGF15,-
MITF,FOS,+
MITF,GPR143,+
MITF,IRF4,-
MITF,ITGA4,+
MITF,MET,?
MITF,NGFR,+
MITF,OSTM1,+
MITF,PAX4,+
MITF,PAX6,+
MITF,PAX6,?
MITF,PIK3R1,+
MITF,PMEL,?
MITF,SDC1,-
MITF,SLC2A2,+
MITF,SLC45A2,+
MITF,TBX2,?
MITF,TRPM1,+
MITF,TYR,?
MITF,TYRP1,?
MIXL1,GSC,+
MIXL1,KDR,?
MIXL1,PDGFRA,+
MIXL1,PDGFRA,?
MKL1,EDN1,?
MKL1,ID3,+
MKL1,SRF,?
MKL1,TAGLN,+
MKX,MYOD1,-
MKX,SCX,+
MKX,TGFB2,?
MLLT3,HOXD4,?
MLLT3,SCNN1A,-
MLXIPL,ACACA,+
MLXIPL,ACACA,?
MLXIPL,ACACB,?
MLXIPL,ACC,?
MLXIPL,FAS,+
MLXIPL,FASN,?
MLXIPL,GCK,-
MLXIPL,GPAM,+
MLXIPL,INS1,+
MLXIPL,INS2,+
MLXIPL,INS2,-
MLXIPL,MAFA,-
MLXIPL,MSTN,?
MLXIPL,PDX1,-
MLXIPL,PKLR,?
MLXIPL,SCD1,+
MLXIPL,TXNIP,?
MMP9,FOS,?
MMP9,JUN,?
MNT,CCND2,-
MNT,CDK4,-
MSC,GATA4,?
MSC,GJD3,+
MSX1,ATOH1,+
MSX1,BMP4,+
MSX1,BMP4,?
MSX1,CGA,?
MSX1,ETS1,?
MSX1,FGF3,?
MSX1,MYOCD,-
MSX1,PAX3,-
MSX1,PTCH1,+
MSX1,SHH,?
MSX1,SRF,-
MSX1,STRA8,+
MSX1,TAGLN,-
MSX2,ALPL,-
MSX2,ATOH1,+
MSX2,NEUROD6,+
MSX2,BGLAP,+
MSX2,BGLAP2,-
MSX2,DKK1,-
MSX2,DLX2,-
MSX2,DLX5,+
MSX2,DSPP,?
MSX2,ENPP1,?
MSX2,ETS1,?
MSX2,IHH,+
MSX2,LSS,?
MSX2,MEPE,-
MSX2,MYOCD,-
MSX2,PPARG,-
MSX2,RUNX2,-
MSX2,SP7,+
MSX2,SRF,-
MSX2,TAGLN,-
MTA1,CDKN1A,+
MTA1,CDKN1A,-
MTA1,CLOCK,+
MTA1,PAX5,?
MTA1,PTEN,-
MTA1,RNF144A,-
MTA1,SIX3,-
MTA1,TIMP2,-
MTA1,RRM2B,?
MTA2,FSHR,-
MTF1,DNMT1,?
MTF1,EP300,+
MTF1,MT1,+
MTF1,MT1,?
MTF1,PGF,+
MTF1,SELENOW,-
MTF1,SLC39A10,-
MTF2,CDKN2A,+
MTF2,SHH,-
MXD1,BCL6,?
MXI1,IFT20,?
MXI1,IGFBP3,-
MXI1,MYC,-
MYB,ANPEP,+
MYB,CDKN1A,-
MYB,CSF1R,-
MYB,CSF3R,-
MYB,GSTM2,+
MYB,H2AFZ,+
MYB,IGFBP5,+
MYB,KIT,+
MYB,KIT,?
MYB,MYC,?
MYB,NOL3,?
MYB,PPM1A,?
MYB,PRTN3,?
MYB,PTGS2,+
MYB,RAG2,?
MYB,RARA,?
MYB,RFX2,?
MYB,SNAI2,?
MYBBP1A,PER2,-
MYBL1,RFX2,?
MYBL2,ADORA2B,?
MYBL2,ADRA2B,+
MYBL2,CCNA1,?
MYBL2,COL5A2,-
MYBL2,ELN,?
MYBL2,ERBB2,-
MYBL2,IGFBP5,+
MYBL2,LIN9,?
MYBL2,MIP,?
MYBL2,POU5F1,?
MYBL2,PRRC2A,?
MYBL2,RFX2,?
MYBL2,SFTPA1,+
MYC,ACP5,?
MYC,BAX,?
MYC,BCAT1,-
MYC,BCL2,-
MYC,CAD,+
MYC,CAD,?
MYC,CAR1,+
MYC,CAV1,?
MYC,CCNB1,?
MYC,CCND2,+
MYC,CCND2,?
MYC,CDCA7,?
MYC,CDH1,+
MYC,CDK4,?
MYC,CDKN1A,-
MYC,CDKN2A,?
MYC,CDKN2B,-
MYC,CEBPD,-
MYC,DKK1,?
MYC,EED,?
MYC,EIF4E,+
MYC,EZH2,?
MYC,FASL,+
MYC,HDAC2,+
MYC,HNRNPA1,+
MYC,HNRNPA2B1,+
MYC,MIR122,-
MYC,MIR18B,?
MYC,MTA1,?
MYC,MXI1,-
MYC,MYC,-
MYC,NDRG1,-
MYC,NFIA,-
MYC,NOP56,?
MYC,NRGN,+
MYC,ODC1,+
MYC,ODC1,?
MYC,PDGFRB,-
MYC,PTMA,+
MYC,PTMA,?
MYC,RHOA,+
MYC,SLC11A1,-
MYC,SLC1A2,+
MYC,SLC1A2,-
MYC,SNAI1,?
MYC,SUZ12,?
MYC,TERT,+
MYC,TERT,?
MYC,TFAM,?
MYC,TIMP3,?
MYC,TRP53,+
MYC,TRP53,?
MYC,TRRAP,?
MYC,WNT4,?
MYC,ZBTB17,-
MYC,ZFP36,-
MYCN,ACP5,?
MYCN,HDAC2,+
MYCN,IGFBP2,+
MYCN,IGFBP6,-
MYCN,NDRG1,-
MYCN,NRGN,+
MYCN,OTX2,?
MYCN,PTDSS1,+
MYCN,SMAD4,?
MYEF2,MYL2,?
MYF5,CCND3,+
MYF5,CDKN1A,+
MYF5,DES,+
MYF5,MYF6,+
MYF5,MYH7B,?
MYF5,MYOD1,+
MYF5,MYOG,+
MYF5,RB1,+
MYF5,SP7,+
MYF5,TRP73,+
MYF6,AMPD1,+
MYF6,CCND3,+
MYF6,CDKN1A,+
MYF6,DES,+
MYF6,MYOG,+
MYF6,RB1,+
MYF6,RECK,+
MYF6,TRP73,+
MYOCD,ACTA2,+
MYOCD,MYLK,+
MYOCD,TAGLN,+
MYOCD,TGFB1I1,+
MYOD1,ACACB,+
MYOD1,ACTA2,?
MYOD1,ACTC1,+
MYOD1,ALDH1A1,?
MYOD1,ANKRD2,+
MYOD1,ARNT,+
MYOD1,ATP6V1E1,?
MYOD1,ATP9A,?
MYOD1,ATXN3,?
MYOD1,BARX2,?
MYOD1,BMP5,?
MYOD1,CCND1,?
MYOD1,CCND3,+
MYOD1,CDC6,?
MYOD1,CDH15,?
MYOD1,CDKN1A,+
MYOD1,CDKN1C,+
MYOD1,CDKN1C,?
MYOD1,CDO1,?
MYOD1,CDON,?
MYOD1,CKM,+
MYOD1,CKM,?
MYOD1,CREBBP,?
MYOD1,DCX,?
MYOD1,DES,+
MYOD1,FOSL1,-
MYOD1,IFI204,+
MYOD1,IGH,-
MYOD1,INPP5K,?
MYOD1,ITGA7,+
MYOD1,MAF,+
MYOD1,MYF6,+
MYOD1,MYF5,-
MYOD1,MYH7B,?
MYOD1,MYL1,+
MYOD1,MYL1,?
MYOD1,MYL2,?
MYOD1,MYL6,?
MYOD1,MYOG,+
MYOD1,MYOG,-
MYOD1,PPARGC1A,?
MYOD1,RB1,+
MYOD1,RB1,?
MYOD1,RECK,-
MYOD1,SDC1,?
MYOD1,SELENOW,+
MYOD1,SGCA,+
MYOD1,SGCA,-
MYOD1,SGCG,+
MYOD1,SMAD7,+
MYOD1,SMARCA4,?
MYOD1,SMTNL1,?
MYOD1,SNAI2,?
MYOD1,SP7,?
MYOD1,TRP73,+
MYOD1,ZBTB18,?
MYOG,ART1,+
MYOG,BARX2,?
MYOG,CCND3,+
MYOG,CDKN1A,+
MYOG,DES,+
MYOG,ITGA7,+
MYOG,MYEF2,+
MYOG,MYF6,+
MYOG,MYH7B,?
MYOG,MYL1,+
MYOG,MYOD1,+
MYOG,PAX7,-
MYOG,RB1,+
MYOG,TRP73,+
MZF1,SELL,+
MZF1,SOD3,-
NAB1,EGR1,-
NAB1,EGR2,-
NAB1,IFNGR1,?
NAB1,LHB,-
NAB2,EGR2,-
NAB2,ID2,?
NAB2,ID4,?
NAB2,TNFSF10,-
NANOG,BGLAP2,+
NANOG,BMI1,?
NANOG,CDX2,?
NANOG,DKK1,-
NANOG,ERAS,+
NANOG,ESRRB,+
NANOG,GATA6,-
NANOG,IDH1,+
NANOG,LIN28A,+
NANOG,MIR290A,+
NANOG,MIR295,+
NANOG,MIR302A,?
NANOG,NFKB1,-
NANOG,NR0B1,?
NANOG,SNAI1,+
NANOG,TCF3,?
NANOG,XIST,-
NANOG,ZFP42,+
NANOG,ZFP57,+
NANOG,ZFP819,?
NCOA1,ADIPOQ,?
NCOA1,AR,?
NCOA1,CDKN1A,+
NCOA1,ESR1,+
NCOA1,GATA4,?
NCOA1,ITGA5,+
NCOA1,MEF2C,+
NCOA1,MEF2C,?
NCOA1,NFKBIA,+
NCOA1,PSAT1,?
NCOA1,TWIST1,+
NCOA1,USP17LE,+
NCOA2,ADIPOQ,?
NCOA2,AR,+
NCOA2,AR,?
NCOA2,ESRRA,+
NCOA2,G6PC,+
NCOA2,NFKBIA,+
NCOA3,CLOCK,?
NCOA3,IGFBP3,?
NCOA3,KLF4,+
NCOA3,NANOG,+
NCOA3,NFKBIA,+
NCOA3,NPAS2,?
NCOA3,NR0B1,+
NCOA3,PPARG,+
NCOA3,TBX3,+
NCOA4,AR,?
NCOA5,MYC,?
NCOA6,FOS,+
NCOA6,SOCS1,?
NCOR1,HDAC3,?
NCOR1,HES1,-
NCOR1,MYBL2,-
NCOR1,NFKBIA,-
NCOR1,TSHB,-
NCOR2,HES1,?
NCOR2,KLKB1,?
NCOR2,MYBL2,-
NCOR2,NFKBIA,-
NCOR2,SIRT1,?
NDN,CDK1,?
NDN,CDKN2A,?
NDN,DLX2,?
NDN,MYC,-
NEUROD1,ATOH1,+
NEUROD1,G6PC2,?
NEUROD1,INS2,?
NEUROD1,INSM2,+
NEUROD1,MGAT5B,+
NEUROD1,NNAT,?
NEUROD1,PAX6,+
NEUROD1,PDX1,?
NEUROD1,RND2,+
NEUROD1,SCT,+
NEUROD1,ST18,?
NEUROD6,PLPPR4,?
NEUROD6,YBX1,+
NEUROG1,ATOH1,+
NEUROG1,DLL3,?
NEUROG2,DLL3,?
NEUROG2,EOMES,?
NEUROG2,EPHA5,+
NEUROG2,NEUROD1,?
NEUROG2,RND2,+
NEUROG2,SEMA3C,+
NEUROG3,ATOH8,+
NEUROG3,VSX2,+
NEUROG3,INSM1,+
NEUROG3,INSM2,+
NEUROG3,NEUROD1,+
NEUROG3,PAX4,+
NF1,ADAM8,?
NF1,FAM89B,?
NF1,MT1,+
NFAT5,AKR1B3,+
NFAT5,BAX,+
NFAT5,BCL2,-
NFAT5,VEGFC,+
NFATC1,AQP2,?
NFATC1,B3GAT1,-
NFATC1,BMP7,?
NFATC1,CX3CR1,?
NFATC1,CSF2,+
NFATC1,DCSTAMP,?
NFATC1,FOXP3,+
NFATC1,FOXP3,?
NFATC1,IL12B,?
NFATC1,IL2,+
NFATC1,IL2RA,?
NFATC1,IL4,+
NFATC1,ITGB3,?
NFATC1,OSCAR,+
NFATC1,PAG1,-
NFATC2,ACP5,+
NFATC2,BACE1,+
NFATC2,BCL2A1A,+
NFATC2,CX3CR1,?
NFATC2,CCNA2,-
NFATC2,CCR9,?
NFATC2,CSF2,?
NFATC2,EGR3,+
NFATC2,ICOS,?
NFATC2,IFNG,+
NFATC2,IFNG,?
NFATC2,IL10,+
NFATC2,IL12B,+
NFATC2,IL13,?
NFATC2,IL2,?
NFATC2,IL21,+
NFATC2,IL2RA,?
NFATC2,IL31,+
NFATC2,IL4,+
NFATC2,IL4,?
NFATC2,IL9,?
NFATC2,NFATC1,?
NFATC2,TNF,?
NFATC2IP,IL2,?
NFATC3,B3GAT1,-
NFATC3,IL2,+
NFATC3,MIR23A,+
NFATC4,B3GAT1,-
NFATC4,MYOZ1,+
NFATC4,MYOZ2,+
NFATC4,PTGS2,?
NFE2,ABCC6,-
NFE2,EPB42,?
NFE2,GCM2,?
NFE2,HBB,+
NFE2,HBB,?
NFE2,HBB-B1,?
NFE2,HBB-BS,?
NFE2,HMBS,?
NFE2,IL2,?
NFE2,TNF,?
NFE2,TYMS,?
NFE2L2,ABCC2,?
NFE2L2,ABCC3,?
NFE2L2,ABCC4,?
NFE2L2,AKR1B3,?
NFE2L2,AREG,+
NFE2L2,BCL2,+
NFE2L2,BGLAP,?
NFE2L2,BGLAP3,-
NFE2L2,CALCOCO2,+
NFE2L2,CD36,+
NFE2L2,CDKN2C,?
NFE2L2,CEBPB,+
NFE2L2,COX17,+
NFE2L2,CYP2A5,+
NFE2L2,CYP2A5,?
NFE2L2,FAS,+
NFE2L2,FMO3,+
NFE2L2,FOS,-
NFE2L2,GCLC,+
NFE2L2,GSTA1,+
NFE2L2,GSTA2,+
NFE2L2,HMOX1,+
NFE2L2,HMOX1,?
NFE2L2,IL10,+
NFE2L2,KEAP1,+
NFE2L2,KEAP1,?
NFE2L2,KRT16,?
NFE2L2,MCM7,?
NFE2L2,MDM2,+
NFE2L2,MGST1,?
NFE2L2,MIR106B,?
NFE2L2,MT1,+
NFE2L2,NFATC1,-
NFE2L2,NFE2L2,?
NFE2L2,NFKB1,-
NFE2L2,NQO1,+
NFE2L2,NQO1,?
NFE2L2,PPARG,+
NFE2L2,PPARG,?
NFE2L2,PRDX1,+
NFE2L2,PRDX1,?
NFE2L2,PRDX2,?
NFE2L2,PTGDS,+
NFE2L2,RUNX2,-
NFE2L2,SCARB1,+
NFE2L2,SDHA,?
NFE2L2,SLC40A1,+
NFE2L2,SLC40A1,-
NFE2L2,SLC7A11,+
NFE2L2,SOD2,?
NFE2L2,SP7,-
NFE2L2,SQSTM1,+
NFE2L2,SRXN1,+
NFE2L2,SRXN1,?
NFE2L2,SULT1E1,+
NFE2L2,TGFB1,-
NFE2L2,TNFSF11,-
NFE2L2,TXNIP,-
NFE2L2,TXNRD1,+
NFE2L2,UGT1A6A,+
NFE2L2,IL10,?
NFE2L2,IL1RN,?
NFE2L3,PLA2G7,?
NFIA,FAM89B,+
NFIA,FAM89B,?
NFIA,GABRA6,+
NFIA,GFAP,-
NFIA,HGF,-
NFIA,SLC2A4,-
NFIB,COL2A1,+
NFIB,FAM89B,?
NFIC,CCL2,?
NFIC,COL1A1,+
NFIC,DSPP,+
NFIC,DSPP,?
NFIC,FAM89B,?
NFIC,GFAP,?
NFIC,HGF,?
NFIC,KLF4,+
NFIC,MBP,?
NFIC,MT1,-
NFIC,MT1,?
NFIC,PDGFA,-
NFIC,PDGFRA,-
NFIL3,ABCB1A,?
NFIL3,ABCB4,-
NFIL3,ARNT,?
NFIL3,BMP4,?
NFIL3,CYP7A1,-
NFIL3,EOMES,+
NFIL3,FGF21,-
NFIL3,ID2,+
NFIL3,PER2,?
NFIL3,PTGS2,+
NFIL3,PTGS2,-
NFIX,CKM,+
NFIX,FAM89B,?
NFKB1,ADIPOQ,+
NFKB1,ADORA1,+
NFKB1,ADORA2A,-
NFKB1,ADORA2B,?
NFKB1,AGER,?
