,Unnamed: 0,Source,Target,Interaction
6085,5850,XP_015457229.3,XP_007232077.3,+
6086,7560,XP_015457229.3,XP_007232297.2,?
6087,5851,XP_015457229.3,XP_007232503.1,+
6088,7620,XP_015457229.3,XP_007232907.2,+
6089,7598,XP_015457229.3,XP_007233449.3,?
6090,7587,XP_015457229.3,XP_007233695.2,+
6091,5830,XP_015457229.3,XP_007234039.2,?
6092,5823,XP_015457229.3,XP_007234614.1,?
6093,5880,XP_015457229.3,XP_007234693.3,+
6094,5844,XP_015457229.3,XP_007235107.1,+
6095,7580,XP_015457229.3,XP_007236235.3,?
6096,7511,XP_015457229.3,XP_007236532.1,?
6097,7573,XP_015457229.3,XP_007237162.3,?
6098,5836,XP_015457229.3,XP_007237287.3,?
6099,7548,XP_015457229.3,XP_007237853.1,-
6100,5892,XP_015457229.3,XP_007240145.2,?
6101,7576,XP_015457229.3,XP_007240188.3,+
6102,5899,XP_015457229.3,XP_007240217.2,-
6103,7546,XP_015457229.3,XP_007240531.1,-
6104,5888,XP_015457229.3,XP_007240834.1,+
6105,7554,XP_015457229.3,XP_007241771.2,?
6106,7543,XP_015457229.3,XP_007242189.3,+
6107,7534,XP_015457229.3,XP_007244714.3,?
6108,5900,XP_015457229.3,XP_007244841.2,?
6109,5826,XP_015457229.3,XP_007244901.2,+
6110,7563,XP_015457229.3,XP_007245384.3,?
6111,7516,XP_015457229.3,XP_007245463.3,+
6112,5878,XP_015457229.3,XP_007245479.2,+
6113,7600,XP_015457229.3,XP_007246555.1,+
6114,7614,XP_015457229.3,XP_007247950.2,?
6115,7505,XP_015457229.3,XP_007248177.1,+
6116,5897,XP_015457229.3,XP_007248206.3,?
6117,5889,XP_015457229.3,XP_007248419.3,-
6118,7526,XP_015457229.3,XP_007249259.2,-
6119,5904,XP_015457229.3,XP_007249292.3,+
6120,5852,XP_015457229.3,XP_007249792.3,?
6121,7545,XP_015457229.3,XP_007250066.2,?
6122,7562,XP_015457229.3,XP_007250509.1,-
6123,5871,XP_015457229.3,XP_007250681.2,+
6124,7607,XP_015457229.3,XP_007250824.3,-
6125,7558,XP_015457229.3,XP_007251001.2,+
6126,5819,XP_015457229.3,XP_007252122.1,?
6127,7616,XP_015457229.3,XP_007252423.3,?
6128,7589,XP_015457229.3,XP_007252613.1,?
6129,7597,XP_015457229.3,XP_007253353.1,+
6130,5901,XP_015457229.3,XP_007253764.1,+
6131,7504,XP_015457229.3,XP_007253823.3,?
6132,5898,XP_015457229.3,XP_007254350.1,?
6133,7514,XP_015457229.3,XP_007254687.2,?
6134,7574,XP_015457229.3,XP_007254868.3,+
6135,7512,XP_015457229.3,XP_007255363.2,?
6136,5886,XP_015457229.3,XP_007255674.3,-
6137,7528,XP_015457229.3,XP_007256023.3,?
6138,7592,XP_015457229.3,XP_007256139.3,+
6139,5875,XP_015457229.3,XP_007258024.1,+
6140,7535,XP_015457229.3,XP_007258141.3,+
6141,7551,XP_015457229.3,XP_007258143.1,?
6142,7549,XP_015457229.3,XP_007258367.3,?
6143,5839,XP_015457229.3,XP_007258721.2,+
6144,5822,XP_015457229.3,XP_007259237.1,?
6145,7613,XP_015457229.3,XP_007259250.1,?
6146,7606,XP_015457229.3,XP_007259354.2,?
6147,7553,XP_015457229.3,XP_015456426.3,-
6148,5882,XP_015457229.3,XP_015457861.2,?
6149,5865,XP_015457229.3,XP_015460274.1,+
6150,5811,XP_015457229.3,XP_015460610.3,+
6151,7536,XP_015457229.3,XP_015461326.2,?
6152,7542,XP_015457229.3,XP_015463476.2,?
6153,7547,XP_015457229.3,XP_022518742.2,+
6154,7524,XP_015457229.3,XP_022518820.2,?
6155,5902,XP_015457229.3,XP_022519665.1,+
6156,7569,XP_015457229.3,XP_022520175.2,+
6157,5812,XP_015457229.3,XP_022520514.1,+
6158,5821,XP_015457229.3,XP_022520635.2,+
6159,5814,XP_015457229.3,XP_022521118.2,+
6160,7541,XP_015457229.3,XP_022521519.2,?
6161,5854,XP_015457229.3,XP_022523026.1,?
6162,5832,XP_015457229.3,XP_022523167.1,?
6163,7503,XP_015457229.3,XP_022525062.2,?
6164,7510,XP_015457229.3,XP_022525406.2,+
6165,5837,XP_015457229.3,XP_022526167.2,+
6166,7508,XP_015457229.3,XP_022527170.1,?
6167,5879,XP_015457229.3,XP_022527296.1,+
6168,7501,XP_015457229.3,XP_022527820.2,-
6169,5849,XP_015457229.3,XP_022529946.1,-
6170,5831,XP_015457229.3,XP_022530476.2,+
6171,5896,XP_015457229.3,XP_022531335.1,?
6172,7507,XP_015457229.3,XP_022532348.2,?
6173,7618,XP_015457229.3,XP_022533277.2,+
6174,5876,XP_015457229.3,XP_022534359.1,+
6175,7513,XP_015457229.3,XP_022535821.2,?
6176,7557,XP_015457229.3,XP_022535909.2,+
6177,7604,XP_015457229.3,XP_022536633.2,?
6178,7509,XP_015457229.3,XP_022538055.2,?
6179,7506,XP_015457229.3,XP_022538195.2,+
6180,7544,XP_015457229.3,XP_022538867.1,?
6181,7578,XP_015457229.3,XP_022539334.1,?
6182,5856,XP_015457229.3,XP_022539754.2,-
6183,7529,XP_015457229.3,XP_022540100.2,?
6184,7583,XP_015457229.3,XP_022540720.2,+
6185,5817,XP_015457229.3,XP_022540932.2,+
6186,7566,XP_015457229.3,XP_022541026.2,?
6187,7564,XP_015457229.3,XP_022542115.1,+
6188,5860,XP_015457229.3,XP_049321920.1,?
6189,7617,XP_015457229.3,XP_049322267.1,?
6190,5872,XP_015457229.3,XP_049322334.1,-
6191,7591,XP_015457229.3,XP_049323051.1,+
6192,7588,XP_015457229.3,XP_049323949.1,+
6193,5859,XP_015457229.3,XP_049325014.1,?
6194,7608,XP_015457229.3,XP_049326316.1,?
6195,7582,XP_015457229.3,XP_049326974.1,?
6196,5893,XP_015457229.3,XP_049329478.1,+
6197,5895,XP_015457229.3,XP_049329533.1,+
6198,7586,XP_015457229.3,XP_049330379.1,+
6199,7550,XP_015457229.3,XP_049330394.1,?
6200,5810,XP_015457229.3,XP_049331266.1,+
6201,5877,XP_015457229.3,XP_049331429.1,+
6202,5833,XP_015457229.3,XP_049332012.1,+
6203,7518,XP_015457229.3,XP_049332031.1,+
6204,5884,XP_015457229.3,XP_049335935.1,+
6205,5867,XP_015457229.3,XP_049336553.1,-
6206,5834,XP_015457229.3,XP_049337190.1,?
6207,7585,XP_015457229.3,XP_049337688.1,?
6208,7519,XP_015457229.3,XP_049338695.1,?
6209,5848,XP_015457229.3,XP_049340510.1,+
6210,7568,XP_015457229.3,XP_049340944.1,?
6211,5891,XP_015457229.3,XP_049342142.1,?
6212,7595,XP_015457229.3,XP_049342197.1,?
6213,1734,XP_015457338.3,XP_007231370.1,+
6214,704,XP_015457993.1,NP_001278185.1,-
6215,1235,XP_015457993.1,XP_007227818.2,+
6216,1184,XP_015457993.1,XP_007228437.3,+
6217,714,XP_015457993.1,XP_007228805.3,?
6218,1324,XP_015457993.1,XP_007228926.3,+
6219,1194,XP_015457993.1,XP_007229224.3,+
6220,1291,XP_015457993.1,XP_007229695.2,+
6221,1212,XP_015457993.1,XP_007229906.3,+
6222,1327,XP_015457993.1,XP_007230395.2,+
6223,1308,XP_015457993.1,XP_007230412.1,+
6224,1293,XP_015457993.1,XP_007230980.3,+
6225,1290,XP_015457993.1,XP_007231020.1,-
6226,1295,XP_015457993.1,XP_007232630.3,?
6227,1277,XP_015457993.1,XP_007233103.2,+
6228,1265,XP_015457993.1,XP_007233629.2,?
6229,1278,XP_015457993.1,XP_007233695.2,+
6230,1229,XP_015457993.1,XP_007233756.2,+
6231,1262,XP_015457993.1,XP_007233919.1,+
6232,715,XP_015457993.1,XP_007234240.1,?
6233,1251,XP_015457993.1,XP_007234352.1,+
6234,729,XP_015457993.1,XP_007234634.1,+
6235,1210,XP_015457993.1,XP_007234924.3,+
6236,1233,XP_015457993.1,XP_007235303.2,+
6237,1206,XP_015457993.1,XP_007235976.1,+
6238,693,XP_015457993.1,XP_007236126.2,+
6239,1203,XP_015457993.1,XP_007236731.3,?
6240,1289,XP_015457993.1,XP_007238197.1,+
6241,1288,XP_015457993.1,XP_007238401.3,?
6242,724,XP_015457993.1,XP_007238715.2,-
6243,694,XP_015457993.1,XP_007239105.3,?
6244,1209,XP_015457993.1,XP_007240198.3,?
6245,1231,XP_015457993.1,XP_007240773.2,+
6246,1270,XP_015457993.1,XP_007241080.2,-
6247,1228,XP_015457993.1,XP_007242097.3,?
6248,1223,XP_015457993.1,XP_007242151.3,+
6249,1187,XP_015457993.1,XP_007242161.3,?
6250,1333,XP_015457993.1,XP_007244328.2,-
6251,1283,XP_015457993.1,XP_007244808.3,+
6252,1182,XP_015457993.1,XP_007245039.3,+
6253,1301,XP_015457993.1,XP_007245127.1,?
6254,1207,XP_015457993.1,XP_007245463.3,+
6255,1250,XP_015457993.1,XP_007245958.2,+
6256,1282,XP_015457993.1,XP_007245965.3,+
6257,723,XP_015457993.1,XP_007245966.3,+
6258,1191,XP_015457993.1,XP_007246081.3,+
6259,1331,XP_015457993.1,XP_007246106.3,+
6260,735,XP_015457993.1,XP_007246165.2,?
6261,1329,XP_015457993.1,XP_007246241.1,+
6262,737,XP_015457993.1,XP_007246736.1,?
6263,1307,XP_015457993.1,XP_007248190.2,-
6264,1242,XP_015457993.1,XP_007249053.3,?
6265,1216,XP_015457993.1,XP_007250106.3,?
6266,1297,XP_015457993.1,XP_007250538.3,+
6267,734,XP_015457993.1,XP_007251862.2,?
6268,1252,XP_015457993.1,XP_007252148.1,-
6269,1208,XP_015457993.1,XP_007252611.3,?
6270,732,XP_015457993.1,XP_007253139.2,+
6271,703,XP_015457993.1,XP_007253574.1,-
6272,1303,XP_015457993.1,XP_007254206.3,+
6273,1204,XP_015457993.1,XP_007254687.2,+
6274,1284,XP_015457993.1,XP_007255027.1,+
6275,1318,XP_015457993.1,XP_007255218.3,+
6276,701,XP_015457993.1,XP_007256039.3,+
6277,1294,XP_015457993.1,XP_007256075.3,?
6278,1275,XP_015457993.1,XP_007257902.3,?
6279,719,XP_015457993.1,XP_007258019.3,?
6280,1314,XP_015457993.1,XP_007258230.1,+
6281,1211,XP_015457993.1,XP_007258982.1,+
6282,1201,XP_015457993.1,XP_007259314.2,+
6283,1296,XP_015457993.1,XP_007259922.3,?
6284,1285,XP_015457993.1,XP_007260281.2,+
6285,1192,XP_015457993.1,XP_007260362.1,?
6286,710,XP_015457993.1,XP_007260566.2,-
6287,707,XP_015457993.1,XP_015456707.2,+
6288,1222,XP_015457993.1,XP_015456850.1,+
6289,1232,XP_015457993.1,XP_015457993.1,?
6290,1316,XP_015457993.1,XP_015458358.2,?
6291,1266,XP_015457993.1,XP_015461408.2,-
6292,1310,XP_015457993.1,XP_015461468.1,+
6293,738,XP_015457993.1,XP_022519420.2,-
6294,1332,XP_015457993.1,XP_022519665.1,-
6295,726,XP_015457993.1,XP_022520156.2,?
6296,1257,XP_015457993.1,XP_022520175.2,?
6297,1230,XP_015457993.1,XP_022521766.2,+
6298,1225,XP_015457993.1,XP_022523968.2,+
6299,1217,XP_015457993.1,XP_022524159.1,+
6300,1218,XP_015457993.1,XP_022524365.2,?
6301,1238,XP_015457993.1,XP_022524640.1,+
6302,1234,XP_015457993.1,XP_022525285.2,?
6303,1243,XP_015457993.1,XP_022526034.2,?
6304,1325,XP_015457993.1,XP_022526406.2,+
6305,1195,XP_015457993.1,XP_022527170.1,+
6306,1298,XP_015457993.1,XP_022528286.2,+
6307,1268,XP_015457993.1,XP_022528767.2,?
6308,1267,XP_015457993.1,XP_022529328.1,?
6309,1302,XP_015457993.1,XP_022529458.1,?
6310,1299,XP_015457993.1,XP_022531737.2,+
6311,1219,XP_015457993.1,XP_022532682.1,+
6312,1221,XP_015457993.1,XP_022534521.2,?
6313,1256,XP_015457993.1,XP_022534593.2,+
6314,1189,XP_015457993.1,XP_022534729.2,+
6315,1188,XP_015457993.1,XP_022534810.1,+
6316,721,XP_015457993.1,XP_022536402.2,?
6317,1253,XP_015457993.1,XP_022536473.2,?
6318,1322,XP_015457993.1,XP_022537842.2,+
6319,1276,XP_015457993.1,XP_022538053.2,+
6320,1241,XP_015457993.1,XP_022538498.1,-
6321,1248,XP_015457993.1,XP_022539604.1,?
6322,1304,XP_015457993.1,XP_022541466.2,+
6323,1300,XP_015457993.1,XP_049319057.1,+
6324,1181,XP_015457993.1,XP_049320497.1,+
6325,1245,XP_015457993.1,XP_049320514.1,?
6326,1334,XP_015457993.1,XP_049321057.1,+
6327,1281,XP_015457993.1,XP_049323051.1,+
6328,720,XP_015457993.1,XP_049323949.1,?
6329,708,XP_015457993.1,XP_049324508.1,+
6330,1236,XP_015457993.1,XP_049325909.1,+
6331,1315,XP_015457993.1,XP_049328178.1,-
6332,1261,XP_015457993.1,XP_049328596.1,+
6333,1312,XP_015457993.1,XP_049329478.1,+
6334,1280,XP_015457993.1,XP_049330190.1,?
6335,1244,XP_015457993.1,XP_049331063.1,+
6336,1227,XP_015457993.1,XP_049332012.1,-
6337,1263,XP_015457993.1,XP_049335377.1,+
6338,718,XP_015457993.1,XP_049335860.1,+
6339,1274,XP_015457993.1,XP_049337688.1,+
6340,1319,XP_015457993.1,XP_049339604.1,+
6341,1239,XP_015457993.1,XP_049339812.1,+
6342,692,XP_015457993.1,XP_049341058.1,-
6343,1240,XP_015457993.1,XP_049341671.1,+
6344,728,XP_015457993.1,XP_049342460.1,+
6345,4311,XP_015458153.3,XP_007234012.3,-
6346,1622,XP_015458327.1,NP_001278181.1,?
6347,2475,XP_015458327.1,XP_007228423.2,+
6348,1618,XP_015458327.1,XP_007231990.1,+
6349,2478,XP_015458327.1,XP_007232785.1,+
6350,1628,XP_015458327.1,XP_007234135.3,?
6351,1640,XP_015458327.1,XP_007234346.3,+
6352,2481,XP_015458327.1,XP_007240312.2,?
6353,1634,XP_015458327.1,XP_007246648.3,+
6354,1636,XP_015458327.1,XP_007247821.2,-
6355,1627,XP_015458327.1,XP_007251596.3,?
6356,1630,XP_015458327.1,XP_007252148.1,+
6357,1631,XP_015458327.1,XP_007252271.1,+
6358,2489,XP_015458327.1,XP_007252303.3,?
6359,2476,XP_015458327.1,XP_015461326.2,?
6360,1625,XP_015458327.1,XP_015463476.2,+
6361,2477,XP_015458327.1,XP_022518742.2,-
6362,1626,XP_015458327.1,XP_022520828.2,+
6363,1635,XP_015458327.1,XP_022523294.2,?
6364,2483,XP_015458327.1,XP_022529697.2,-
6365,1621,XP_015458327.1,XP_049319898.1,?
6366,1629,XP_015458327.1,XP_049321095.1,?
6367,1633,XP_015458327.1,XP_049321189.1,-
6368,2492,XP_015458327.1,XP_049335566.1,?
6369,2491,XP_015458327.1,XP_049342142.1,?
6370,6526,XP_015458358.2,XP_007231993.3,+
6371,6525,XP_015458358.2,XP_007247533.3,+
6372,3072,XP_015458620.2,XP_007229224.3,+
6373,3077,XP_015458620.2,XP_007233103.2,+
6374,1982,XP_015458620.2,XP_007246310.3,+
6375,3073,XP_015458620.2,XP_007254687.2,+
6376,3078,XP_015458620.2,XP_007255027.1,?
6377,3074,XP_015458620.2,XP_049337190.1,?
6378,6916,XP_015459179.3,XP_007229927.1,+
6379,9100,XP_015459179.3,XP_007233052.3,?
6380,6909,XP_015459179.3,XP_007236771.2,-
6381,9104,XP_015459179.3,XP_007244205.2,?
6382,6911,XP_015459179.3,XP_007249258.2,+
6383,9106,XP_015459179.3,XP_007252148.1,+
6384,9103,XP_015459179.3,XP_007253959.3,+
6385,9112,XP_015459179.3,XP_007258145.2,?
6386,6917,XP_015459179.3,XP_007258205.3,+
6387,9113,XP_015459179.3,XP_015464209.3,?
6388,9114,XP_015459179.3,XP_022519665.1,?
6389,6907,XP_015459179.3,XP_022527127.2,-
6390,9116,XP_015459179.3,XP_022529997.1,?
6391,6914,XP_015459179.3,XP_022530140.2,?
6392,6912,XP_015459179.3,XP_022533891.2,-
6393,9109,XP_015459179.3,XP_022536402.2,?
6394,6913,XP_015459179.3,XP_022537467.1,-
6395,6918,XP_015459179.3,XP_022538339.1,-
6396,9115,XP_015459179.3,XP_022539313.2,?
6397,6908,XP_015459179.3,XP_049320872.1,+
6398,6915,XP_015459179.3,XP_049334702.1,-
6399,9105,XP_015459179.3,XP_049342101.1,?
6400,4965,XP_015460388.3,XP_007228423.2,+
6401,4966,XP_015460388.3,XP_007231643.3,+
6402,4973,XP_015460388.3,XP_007232297.2,?
6403,4972,XP_015460388.3,XP_007238249.1,?
6404,4970,XP_015460388.3,XP_007250237.3,+
6405,4975,XP_015460388.3,XP_007250824.3,+
6406,4976,XP_015460388.3,XP_007254450.2,?
6407,4969,XP_015460388.3,XP_007259928.1,?
6408,3581,XP_015460388.3,XP_022529045.2,?
6409,4971,XP_015460388.3,XP_022532344.2,?
6410,4974,XP_015460388.3,XP_022538833.2,?
6411,4964,XP_015460388.3,XP_049320497.1,?
6412,4968,XP_015460388.3,XP_049336569.1,?
6413,3781,XP_015460535.1,XP_007233065.3,?
6414,2512,XP_015460535.1,XP_007240312.2,?
6415,2514,XP_015460535.1,XP_007241889.1,?
6416,2516,XP_015460535.1,XP_007248238.1,?
6417,2509,XP_015460535.1,XP_015462112.3,?
6418,2518,XP_015460535.1,XP_022530686.2,+
6419,2515,XP_015460535.1,XP_022536682.2,?
6420,3782,XP_015460535.1,XP_049321496.1,-
6421,5445,XP_015460679.3,XP_022524019.2,?
6422,6508,XP_015461365.3,XP_007229695.2,+
6423,6506,XP_015461365.3,XP_007244901.2,+
6424,8727,XP_015461807.3,XP_007228423.2,+
6425,8728,XP_015461807.3,XP_049318691.1,-
6426,8705,XP_015461984.3,XP_007248894.1,?
6427,8709,XP_015461984.3,XP_049338742.1,-
6428,222,XP_015462112.3,XP_007234688.2,?
6429,100,XP_015462112.3,XP_007253071.3,+
6430,225,XP_015462112.3,XP_007258448.3,?
6431,223,XP_015462112.3,XP_022525837.1,?
6432,224,XP_015462112.3,XP_022526873.2,?
6433,6438,XP_015462182.3,XP_022540816.2,?
6434,6443,XP_015462182.3,XP_049341920.1,?
6435,6437,XP_015462182.3,XP_049342047.1,?
6436,5200,XP_015462489.3,XP_007237707.3,?
6437,3853,XP_015462489.3,XP_007238715.2,?
6438,3851,XP_015462489.3,XP_007253348.3,-
6439,5203,XP_015462489.3,XP_007254595.2,?
6440,3849,XP_015462489.3,XP_015456426.3,+
6441,3850,XP_015462489.3,XP_022529030.2,+
6442,3855,XP_015462489.3,XP_022529387.2,?
6443,3856,XP_015462489.3,XP_049319917.1,?
6444,3859,XP_015462489.3,XP_049326268.1,+
6445,189,XP_015462655.3,XP_007230096.3,?
6446,193,XP_015462655.3,XP_007235976.1,-
6447,194,XP_015462655.3,XP_007242815.2,-
6448,204,XP_015462655.3,XP_007244205.2,?
6449,201,XP_015462655.3,XP_007250218.2,+
6450,195,XP_015462655.3,XP_007250635.2,?
6451,196,XP_015462655.3,XP_007251902.3,+
6452,202,XP_015462655.3,XP_007253959.3,?
6453,190,XP_015462655.3,XP_007254615.3,?
6454,192,XP_015462655.3,XP_007255363.2,+
6455,205,XP_015462655.3,XP_007256724.3,+
6456,198,XP_015462655.3,XP_007258757.3,+
6457,206,XP_015462655.3,XP_007259538.1,-
6458,203,XP_015462655.3,XP_007259928.1,-
6459,210,XP_015462655.3,XP_022519665.1,?
6460,209,XP_015462655.3,XP_022523954.2,?
6461,208,XP_015462655.3,XP_022529988.2,?
6462,207,XP_015462655.3,XP_022538916.2,?
6463,4544,XP_015462705.1,XP_007254687.2,+
6464,1538,XP_015462743.2,XP_007237059.3,?
6465,1536,XP_015462743.2,XP_007247415.1,+
6466,1530,XP_015462743.2,XP_015463688.3,?
6467,1531,XP_015462743.2,XP_022518397.2,+
6468,1533,XP_015462743.2,XP_022518742.2,?
6469,1532,XP_015462743.2,XP_022523838.2,?
6470,1537,XP_015462743.2,XP_049319309.1,+
6471,1535,XP_015462743.2,XP_049339638.1,+
6472,656,XP_015463476.2,NP_001306894.1,-
6473,515,XP_015463688.3,XP_007230838.3,?
6474,514,XP_015463688.3,XP_007251310.1,?
6475,517,XP_015463688.3,XP_007259922.3,?
6476,516,XP_015463688.3,XP_049327401.1,?
6477,6722,XP_015464207.1,XP_007229224.3,?
6478,5168,XP_015464207.1,XP_007229695.2,?
6479,5155,XP_015464207.1,XP_007229906.3,+
6480,6721,XP_015464207.1,XP_007230096.3,?
6481,5161,XP_015464207.1,XP_007232186.1,+
6482,5160,XP_015464207.1,XP_007240278.1,?
6483,5163,XP_015464207.1,XP_007249126.1,+
6484,5169,XP_015464207.1,XP_007251763.1,+
6485,6725,XP_015464207.1,XP_007252613.1,?
6486,6724,XP_015464207.1,XP_007253458.3,?
6487,5156,XP_015464207.1,XP_007257746.2,+
6488,5158,XP_015464207.1,XP_015456426.3,+
6489,5170,XP_015464207.1,XP_015457079.3,+
6490,5171,XP_015464207.1,XP_022520514.1,?
6491,5159,XP_015464207.1,XP_022522823.1,?
6492,5157,XP_015464207.1,XP_022540806.2,?
6493,5154,XP_015464207.1,XP_049320578.1,-
6494,1656,XP_015464278.2,XP_007231647.2,+
6495,2500,XP_015464278.2,XP_007234058.2,?
6496,1653,XP_015464278.2,XP_007234346.3,+
6497,1654,XP_015464278.2,XP_007236370.1,+
6498,1648,XP_015464278.2,XP_007246037.1,?
6499,1646,XP_015464278.2,XP_007252613.1,+
6500,1652,XP_015464278.2,XP_007253071.3,-
6501,1645,XP_015464278.2,XP_007253554.3,-
6502,2499,XP_015464278.2,XP_007258387.3,+
6503,2497,XP_015464278.2,XP_015461326.2,+
6504,2501,XP_015464278.2,XP_022521768.2,-
6505,2496,XP_015464278.2,XP_022527915.1,+
6506,2503,XP_015464278.2,XP_022535260.2,?
6507,2495,XP_015464278.2,XP_022539296.1,-
6508,1649,XP_015464278.2,XP_049335368.1,?
6509,1390,XP_022517813.2,XP_007239105.3,-
6510,767,XP_022517813.2,XP_049340138.1,+
6511,1711,XP_022517988.2,NP_001278192.1,?
6512,1714,XP_022517988.2,XP_007227973.3,?
6513,1716,XP_022517988.2,XP_007232869.2,-
6514,1717,XP_022517988.2,XP_007237510.2,?
6515,2559,XP_022517988.2,XP_007241020.2,+
6516,1720,XP_022517988.2,XP_007253071.3,-
6517,1718,XP_022517988.2,XP_022534959.2,-
6518,2560,XP_022517988.2,XP_049323059.1,+
6519,1715,XP_022517988.2,XP_049336179.1,?
6520,3616,XP_022518703.1,XP_007228106.2,-
6521,2415,XP_022518703.1,XP_007228165.2,?
6522,3612,XP_022518703.1,XP_007229906.3,+
6523,3613,XP_022518703.1,XP_007231643.3,+
6524,3622,XP_022518703.1,XP_007232907.2,?
6525,3611,XP_022518703.1,XP_007242815.2,-
6526,3617,XP_022518703.1,XP_007249667.3,?
6527,2416,XP_022518703.1,XP_007249743.2,?
6528,3615,XP_022518703.1,XP_007258757.3,?
6529,3614,XP_022518703.1,XP_007259584.3,?
6530,2412,XP_022518703.1,XP_015458327.1,?
6531,2414,XP_022518703.1,XP_022523294.2,?
6532,3623,XP_022518703.1,XP_022526089.2,-
6533,3621,XP_022518703.1,XP_022526406.2,?
6534,3619,XP_022518703.1,XP_022531737.2,+
6535,3618,XP_022518703.1,XP_022536475.2,?
6536,3620,XP_022518703.1,XP_022536614.1,+
6537,2413,XP_022518703.1,XP_049322984.1,?
6538,3876,XP_022518944.1,XP_007233103.2,?
6539,2616,XP_022518944.1,XP_007234932.3,-
6540,2615,XP_022518944.1,XP_007236731.3,-
6541,3874,XP_022518944.1,XP_007244897.3,?
6542,3877,XP_022518944.1,XP_007257380.3,+
6543,3875,XP_022518944.1,XP_007259540.3,?
6544,2618,XP_022518944.1,XP_022519420.2,?
6545,2613,XP_022518944.1,XP_022528737.1,?
6546,2612,XP_022518944.1,XP_022528807.2,?
6547,2614,XP_022518944.1,XP_022542830.2,+
6548,3878,XP_022518944.1,XP_049329478.1,?
6549,14605,XP_022518955.1,XP_007234157.1,?
6550,14612,XP_022518955.1,XP_007235681.1,?
6551,14598,XP_022518955.1,XP_007237287.3,?
6552,14584,XP_022518955.1,XP_007244097.3,?
6553,14619,XP_022518955.1,XP_007246187.1,?
6554,14606,XP_022518955.1,XP_007246213.1,?
6555,14574,XP_022518955.1,XP_007248991.3,?
6556,14601,XP_022518955.1,XP_007249931.3,?
6557,14604,XP_022518955.1,XP_007251311.1,?
6558,14564,XP_022518955.1,XP_007252351.1,?
6559,14611,XP_022518955.1,XP_007252710.1,?
6560,14607,XP_022518955.1,XP_007254184.3,?
6561,14571,XP_022518955.1,XP_007255700.1,?
6562,14558,XP_022518955.1,XP_007256766.2,?
6563,14555,XP_022518955.1,XP_007257036.1,?
6564,14556,XP_022518955.1,XP_007257370.1,?
6565,14557,XP_022518955.1,XP_007258211.2,?
6566,14617,XP_022518955.1,XP_022518057.1,?
6567,14603,XP_022518955.1,XP_022518955.1,?
6568,14576,XP_022518955.1,XP_022520137.2,?
6569,14561,XP_022518955.1,XP_022521115.1,?
6570,14620,XP_022518955.1,XP_022526722.1,?
6571,14570,XP_022518955.1,XP_022529429.2,?
6572,14615,XP_022518955.1,XP_022532423.1,?
6573,14618,XP_022518955.1,XP_022533101.1,?
6574,14590,XP_022518955.1,XP_022533162.2,?
6575,14616,XP_022518955.1,XP_022534526.1,?
6576,14599,XP_022518955.1,XP_022538653.2,?
6577,14595,XP_022518955.1,XP_022539637.1,?
6578,14573,XP_022518955.1,XP_022541437.1,?
6579,14589,XP_022518955.1,XP_049322840.1,?
6580,823,XP_022519251.1,XP_007234490.2,+
6581,6645,XP_022519420.2,XP_007228165.2,?
6582,6722,XP_022519420.2,XP_007228926.3,+
6583,6555,XP_022519420.2,XP_007229224.3,+
6584,6570,XP_022519420.2,XP_007229906.3,+
6585,6690,XP_022519420.2,XP_007230234.3,?
6586,6725,XP_022519420.2,XP_007230395.2,-
6587,6701,XP_022519420.2,XP_007230412.1,+
6588,6579,XP_022519420.2,XP_007230574.1,?
6589,6730,XP_022519420.2,XP_007230681.2,+
6590,6563,XP_022519420.2,XP_007230922.3,?
6591,6573,XP_022519420.2,XP_007231643.3,?
6592,6644,XP_022519420.2,XP_007233103.2,?
6593,6586,XP_022519420.2,XP_007234271.1,+
6594,6658,XP_022519420.2,XP_007234770.3,-
6595,6539,XP_022519420.2,XP_007235405.2,?
6596,6625,XP_022519420.2,XP_007236609.3,-
6597,6565,XP_022519420.2,XP_007236731.3,-
6598,6687,XP_022519420.2,XP_007237348.1,+
6599,6649,XP_022519420.2,XP_007237362.3,?
6600,6612,XP_022519420.2,XP_007238146.3,+
6601,6564,XP_022519420.2,XP_007239105.3,?
6602,6569,XP_022519420.2,XP_007239331.1,+
6603,6587,XP_022519420.2,XP_007239656.1,+
6604,6626,XP_022519420.2,XP_007240178.3,-
6605,6585,XP_022519420.2,XP_007240773.2,?
6606,6656,XP_022519420.2,XP_007241050.3,+
6607,6635,XP_022519420.2,XP_007241080.2,+
6608,6568,XP_022519420.2,XP_007242815.2,-
6609,6610,XP_022519420.2,XP_007244141.3,?
6610,6593,XP_022519420.2,XP_007244781.1,?
6611,6545,XP_022519420.2,XP_007245039.3,+
6612,6684,XP_022519420.2,XP_007245479.2,-
6613,6547,XP_022519420.2,XP_007245534.1,+
6614,6578,XP_022519420.2,XP_007246023.1,+
6615,6623,XP_022519420.2,XP_007246206.3,?
6616,6726,XP_022519420.2,XP_007246241.1,-
6617,6718,XP_022519420.2,XP_007246736.1,+
